time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,0.45,91,6.09,1008,0,0,100,clouds
00:46,0.45,90,5.62,1008,0,0,100,clouds
01:46,0.89,90,5.42,1009,0,0,100,clouds
02:09,0.89,90,5.06,1009,0,0,100,clouds
02:32,0.45,91,5.54,1008,0,0,96,clouds
03:32,0.45,90,5.14,1009,0,0,97,clouds
04:03,0.45,90,5.06,1008,0,0,97,clouds
04:32,0.45,91,5.06,1008,0,0,98,clouds
05:02,3.38,91,5.06,1009,0,0,98,clouds
05:32,0.45,91,5.54,1009,0,0,96,clouds
06:02,0.89,89,6.01,1009,0,0,88,clouds
06:32,0.45,89,6.08,1009,0,0,100,clouds
07:02,0.45,89,6.33,1009,0,0,100,clouds
07:32,0.89,88,7.79,1008,0,0,100,clouds
08:02,0.89,87,8.74,1008,0,0,100,clouds
08:32,0.45,82,9.79,1008,0,0,100,clouds
09:03,0.45,79,10.08,1008,0,0,100,clouds
09:32,0.89,77,10.21,1008,0,0,100,clouds
10:02,0.89,72,11.19,1008,0,0,100,clouds
10:32,1.34,67,11.8,1008,0,0,100,clouds
11:02,1.34,64,12.1,1008,0,0,100,clouds
11:31,1.34,63,12.04,1008,0,0,100,clouds
12:03,2.24,60,12.04,1007,0,0,100,clouds
