time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,0.45,92,1.12,1015,0,0.92,100,snow
00:47,0.51,92,1.12,1015,0,0.15,100,snow
01:28,1.03,94,1.18,1014,0.76,0,100,rain
01:51,1.03,95,1.23,1014,0.76,0,100,rain
02:12,1.03,95,1.23,1014,0.76,0,100,mist
02:35,1.03,93,1.42,1014,0,0,100,clouds
03:03,0,93,1.47,1014,0,0.51,100,snow
03:32,0.89,93,1.42,1015,0,0.51,100,snow
04:03,1.03,93,1.49,1015,0.51,0,100,mist
04:32,1.03,93,1.55,1015,0.51,0,100,rain
05:02,1.03,93,1.63,1015,0.51,0,100,mist
05:32,1.03,93,1.72,1016,0.51,0,100,mist
06:03,2.24,93,2.04,1016,0,0,100,mist
06:32,2.24,92,2.31,1017,0,0,100,mist
